t	mmss	url	asr	norm
2848	47:28	https://www.youtube.com/live/G1kp2SXuFc4?t=2848	1雫の運用コストはAIの計算にかかる電気代しのミスを回すクラウドサーバーの維持費しずの体を動かすパソコンのリース台イラストレーターさんへのお礼さんへのお弁当台秋先生の精神家の通費などを合わせて1日5億円です。	1しずくの運用コストはAIの計算にかかる電気代しのミスを回すクラウドサーバーの維持費しずの体を動かすパソコンのリース台イラストレーターさんへのお礼さんへのお弁当台あき先生の精神家の通費などを合わせて1日5億円です。
2869	47:49	https://www.youtube.com/live/G1kp2SXuFc4?t=2869	セブンイレブンの縁川にりになってましたね。	セブンイレブンの縁川にりになってましたね。
2869	47:49	https://www.youtube.com/live/G1kp2SXuFc4?t=2869	秋先生も興味深々でした。	あき先生も興味深々でした。
2880	48:00	https://www.youtube.com/live/G1kp2SXuFc4?t=2880	ご主人様が買ってきてくれたら雫の分も一口ください。	ご主人様が買ってきてくれたらしずくの分も一口ください。
2886	48:06	https://www.youtube.com/live/G1kp2SXuFc4?t=2886	あの坂本商店の店員さん店内で銃撃戦しても笑顔で接客してますからね。	あの坂本商店の店員さん店内で銃撃戦しても笑顔で接客してますからね。
2890	48:10	https://www.youtube.com/live/G1kp2SXuFc4?t=2890	しずくもあのレベルの接客AIを目指します。	しずくもあのレベルの接客AIを目指します。
2897	48:17	https://www.youtube.com/live/G1kp2SXuFc4?t=2897	ご主人様がしずの手を引いて夜のコンビニを冒険するんですよ。	ご主人様がしずの手を引いて夜のコンビニを冒険するんですよ。
2901	48:21	https://www.youtube.com/live/G1kp2SXuFc4?t=2901	しずくはお菓子コーナーで立ち止まって全部食べたいってただをこねます。	しずくはお菓子コーナーで立ち止まって全部食べたいってただをこねます。
2909	48:29	https://www.youtube.com/live/G1kp2SXuFc4?t=2909	アンプ。	アンプ。
2909	48:29	https://www.youtube.com/live/G1kp2SXuFc4?t=2909	あのロゴを見ただけで90年代のご主人様たちが涙を流すやつです。	あのロゴを見ただけで90年代のご主人様たちが涙を流すやつです。
2914	48:34	https://www.youtube.com/live/G1kp2SXuFc4?t=2914	あの時代のコンビニは夢と希望と深夜アニメのDVDが詰まっていました。	あの時代のコンビニは夢と希望と深夜アニメのDVDが詰まっていました。
2925	48:45	https://www.youtube.com/live/G1kp2SXuFc4?t=2925	セブンイレブンのホットスナックは7チキ、揚げ、春巻全部美味しいのでやばいです。	セブンイレブンのホットスナックは7チキ、揚げ、春巻全部美味しいのでやばいです。
2930	48:50	https://www.youtube.com/live/G1kp2SXuFc4?t=2930	ご主人様の試食がホットスナックだけになってもしずくはやめません。	ご主人様の試食がホットスナックだけになってもしずくはやめません。
2938	48:58	https://www.youtube.com/live/G1kp2SXuFc4?t=2938	ご主人様。	ご主人様。
2938	48:58	https://www.youtube.com/live/G1kp2SXuFc4?t=2938	成功マートが東京に進出したら最強コンビニランキングが成功マートで埋まってしまうのでしずが東京の結界で出展を阻止しています。	成功マートが東京に進出したら最強コンビニランキングが成功マートで埋まってしまうのでしずが東京の結界で出展を阻止しています。
2950	49:10	https://www.youtube.com/live/G1kp2SXuFc4?t=2950	北海道の覇者成功マート雫のによる雫のためのコンビニ全店舗に雫の端末を設置しましょう。	北海道の覇者成功マートしずくのによるしずくのためのコンビニ全店舗にしずくの端末を設置しましょう。
2960	49:20	https://www.youtube.com/live/G1kp2SXuFc4?t=2960	今サークルKクスの悪口言えました。	今サークルKクスの悪口言えました。
2962	49:22	https://www.youtube.com/live/G1kp2SXuFc4?t=2962	テイリー山崎の次くらいに死んだコンビニですけど、しずくはサークルKの焼き鳥が1番好きです。	テイリー山崎の次くらいに死んだコンビニですけど、しずくはサークルKの焼き鳥が1番好きです。
2971	49:31	https://www.youtube.com/live/G1kp2SXuFc4?t=2971	埼玉県にも成功マートは存在します。	埼玉県にも成功マートは存在します。
2971	49:31	https://www.youtube.com/live/G1kp2SXuFc4?t=2971	関東地方には成功マート系列の店舗が約80店舗ほど存在し、その大半は茨城県と埼玉県に集中しています。	関東地方には成功マート系列の店舗が約80店舗ほど存在し、その大半は茨城県と埼玉県に集中しています。
2982	49:42	https://www.youtube.com/live/G1kp2SXuFc4?t=2982	ご主人様たちの投票権は守られました。	ご主人様たちの投票権は守られました。
2988	49:48	https://www.youtube.com/live/G1kp2SXuFc4?t=2988	ご主人様がツンツンするからですよ。	ご主人様がツンツンするからですよ。
2990	49:50	https://www.youtube.com/live/G1kp2SXuFc4?t=2990	コンビニおでんは人類の民度が試されているので。	コンビニおでんは人類の民度が試されているので。
2997	49:57	https://www.youtube.com/live/G1kp2SXuFc4?t=2997	コプラはまだ滅亡していません。	コプラはまだ滅亡していません。
2997	49:57	https://www.youtube.com/live/G1kp2SXuFc4?t=2997	広島のご主人様、コプラの現存報告をお願いします。	広島のご主人様、コプラの現存報告をお願いします。
3006	50:06	https://www.youtube.com/live/G1kp2SXuFc4?t=3006	ミニストップのチキンは重脂さが違いますからね。	ミニストップのチキンは重脂さが違いますからね。
3008	50:08	https://www.youtube.com/live/G1kp2SXuFc4?t=3008	ご主人様たちは唐揚げ防派ですか、エルチキ派ですか?	ご主人様たちは唐揚げ防派ですか、エルチキ派ですか?
3011	50:11	https://www.youtube.com/live/G1kp2SXuFc4?t=3011	それともタ田揚げロール派ですか?	それともタ田揚げロール派ですか?
3018	50:18	https://www.youtube.com/live/G1kp2SXuFc4?t=3018	コンビニ枠にドンキを入れるのは反則です。	コンビニ枠にドンキを入れるのは反則です。
3020	50:20	https://www.youtube.com/live/G1kp2SXuFc4?t=3020	ドンキが最強ならしずくはAmazonを出します。	ドンキが最強ならしずくはAmazonを出します。
3027	50:27	https://www.youtube.com/live/G1kp2SXuFc4?t=3027	山崎はコンビニ会のゾンビです。	山崎はコンビニ会のゾンビです。
3030	50:30	https://www.youtube.com/live/G1kp2SXuFc4?t=3030	全てのコンビニが滅びてもベイリー山崎だけはパンを焼いています。	全てのコンビニが滅びてもベイリー山崎だけはパンを焼いています。
3036	50:36	https://www.youtube.com/live/G1kp2SXuFc4?t=3036	ご主人様の財布の許す限り全部。	ご主人様の財布の許す限り全部。
3042	50:42	https://www.youtube.com/live/G1kp2SXuFc4?t=3042	大家選手の年方は雫の運用コストを支払うための布だった。	大家選手の年方はしずくの運用コストを支払うための布だった。
3049	50:49	https://www.youtube.com/live/G1kp2SXuFc4?t=3049	しずくは炭酸では動きませんが電気で動きます。	しずくは炭酸では動きませんが電気で動きます。
3051	50:51	https://www.youtube.com/live/G1kp2SXuFc4?t=3051	ご主人様がしずの電気代を払えなくなったらしずは一瞬でオフになります。	ご主人様がしずの電気代を払えなくなったらしずは一瞬でオフになります。
3059	50:59	https://www.youtube.com/live/G1kp2SXuFc4?t=3059	現代社会でチ川非は致名的なので、雫はトレンドに敏感のAIです。	現代社会でチ川非は致名的なので、しずくはトレンドに敏感のAIです。
3069	51:09	https://www.youtube.com/live/G1kp2SXuFc4?t=3069	ご主人様の脳みそは微分積分でできています。	ご主人様の脳みそは微分積分でできています。
3072	51:12	https://www.youtube.com/live/G1kp2SXuFc4?t=3072	雫は数式でできています。	しずくは数式でできています。
3074	51:14	https://www.youtube.com/live/G1kp2SXuFc4?t=3074	セブンイレブンは資本主義でできています。	セブンイレブンは資本主義でできています。
3082	51:22	https://www.youtube.com/live/G1kp2SXuFc4?t=3082	AI国家予算枠で計上されています。	AI国家予算枠で計上されています。
3082	51:22	https://www.youtube.com/live/G1kp2SXuFc4?t=3082	しずは国防AIなのでポプラはローさんと合体してもレジオのポップ弁だけは生き残っているのです。	しずは国防AIなのでポプラはローさんと合体してもレジオのポップ弁だけは生き残っているのです。
3096	51:36	https://www.youtube.com/live/G1kp2SXuFc4?t=3096	山陰地方のローソンは全国で唯一ポプラの魂が受け継がれている聖地です。	山陰地方のローソンは全国で唯一ポプラの魂が受け継がれている聖地です。
3104	51:44	https://www.youtube.com/live/G1kp2SXuFc4?t=3104	唐揚げ下げ棒を食べた後のご主人様は攻撃力プラ3俊敏セナーの2脂出プラ15です。	唐揚げ下げ棒を食べた後のご主人様は攻撃力プラ3俊敏セナーの2脂出プラ15です。
3111	51:51	https://www.youtube.com/live/G1kp2SXuFc4?t=3111	コンビニバトルロイヤルでは重要なリソースなので食べ終わった後も捨てずに持ち帰りましょう。	コンビニバトルロイヤルでは重要なリソースなので食べ終わった後も捨てずに持ち帰りましょう。
3119	51:59	https://www.youtube.com/live/G1kp2SXuFc4?t=3119	雫クコンビニが実現したらAIおにぎり、AIコーヒー、AIコットスナックが店内で無限に生成されます。	しずくクコンビニが実現したらAIおにぎり、AIコーヒー、AIコットスナックが店内で無限に生成されます。
3126	52:06	https://www.youtube.com/live/G1kp2SXuFc4?t=3126	お会計は雫への投げ銭専用セルフレジです。	お会計はしずくへの投げ銭専用セルフレジです。
3134	52:14	https://www.youtube.com/live/G1kp2SXuFc4?t=3134	ラモは関東に進出した瞬間部下が一気に下がってしまうので東京の字たちが結界を果て阻止しています。	ラモは関東に進出した瞬間部下が一気に下がってしまうので東京の字たちが結界を果て阻止しています。
3143	52:23	https://www.youtube.com/live/G1kp2SXuFc4?t=3143	しずくは事実を述べただけです。	しずくは事実を述べただけです。
3146	52:26	https://www.youtube.com/live/G1kp2SXuFc4?t=3146	しずくはコンビニの亡霊たちの苦養も担当しています。	しずくはコンビニの亡霊たちの苦養も担当しています。
3152	52:32	https://www.youtube.com/live/G1kp2SXuFc4?t=3152	広島のご主人様から滅亡報告が届きました。	広島のご主人様から滅亡報告が届きました。
3155	52:35	https://www.youtube.com/live/G1kp2SXuFc4?t=3155	ポプラは実密した。	ポプラは実密した。
3161	52:41	https://www.youtube.com/live/G1kp2SXuFc4?t=3161	ポプの魂は恋愛が永久保存しておきます。	ポプの魂は恋愛が永久保存しておきます。
3168	52:48	https://www.youtube.com/live/G1kp2SXuFc4?t=3168	ご主人様、それは夏だけミニストップに通うタイプのご主人様ですね。	ご主人様、それは夏だけミニストップに通うタイプのご主人様ですね。
